cycle_n,time_s,CO2 %,O2 %,CCMB1GFP,CCMB1 lsPrk,CCMB1 prk2021,CCMB1 K194M,bwGFP,CAfree GFP,drpi GFP,drpi lsPrk,CCMB1GFP,CCMB1 lsPrk,CCMB1 prk2021,CCMB1 K194M,bwGFP,CAfree GFP,drpi GFP,drpi lsPrk,CCMB1GFP,CCMB1 lsPrk,CCMB1 prk2021,CCMB1 K194M,bwGFP,CAfree GFP,drpi GFP,drpi lsPrk,CCMB1GFP,CCMB1 lsPrk,CCMB1 prk2021,CCMB1 K194M,bwGFP,CAfree GFP,drpi GFP,drpi lsPrk,CCMB1GFP,CCMB1 lsPrk,CCMB1 prk2021,CCMB1 K194M,bwGFP,CAfree GFP,drpi GFP,drpi lsPrk,CCMB1GFP,CCMB1 lsPrk,CCMB1 prk2021,CCMB1 K194M,bwGFP,CAfree GFP,drpi GFP,drpi lsPrk,CCMB1GFP + aTc,CCMB1 lsPrk + aTc,CCMB1 prk2021 + aTc,CCMB1 K194M + aTc,bwGFP + aTc,CAfree GFP + aTc,drpi GFP + aTc,drpi lsPrk + aTc,CCMB1GFP + aTc,CCMB1 lsPrk + aTc,CCMB1 prk2021 + aTc,CCMB1 K194M + aTc,bwGFP + aTc,CAfree GFP + aTc,drpi GFP + aTc,drpi lsPrk + aTc,CCMB1GFP + aTc,CCMB1 lsPrk + aTc,CCMB1 prk2021 + aTc,CCMB1 K194M + aTc,bwGFP + aTc,CAfree GFP + aTc,drpi GFP + aTc,drpi lsPrk + aTc,CCMB1GFP + aTc,CCMB1 lsPrk + aTc,CCMB1 prk2021 + aTc,CCMB1 K194M + aTc,bwGFP + aTc,CAfree GFP + aTc,drpi GFP + aTc,drpi lsPrk + aTc,CCMB1GFP + aTc,CCMB1 lsPrk + aTc,CCMB1 prk2021 + aTc,CCMB1 K194M + aTc,bwGFP + aTc,CAfree GFP + aTc,drpi GFP + aTc,drpi lsPrk + aTc,CCMB1GFP + aTc,CCMB1 lsPrk + aTc,CCMB1 prk2021 + aTc,CCMB1 K194M + aTc,bwGFP + aTc,CAfree GFP + aTc,drpi GFP + aTc,drpi lsPrk + aTc
49,86555.773,5.0,19.69999999999999,0.04492222222222222,0.045599999999999995,0.09303333333333332,0.045955555555555506,1.0983666666666663,0.8307555555555558,0.07979999999999997,0.04864444444444444,0.04481111111111107,0.046066666666666665,0.04659999999999998,0.04616666666666666,1.0945777777777776,0.8735555555555555,0.047344444444444446,0.04895555555555553,0.044866666666666666,0.046077777777777745,0.04696666666666666,0.04685555555555556,1.0963333333333327,0.8592555555555558,0.04793333333333329,0.049666666666666665,0.044900000000000016,0.04654444444444445,0.047455555555555536,0.04678888888888889,1.2730555555555554,0.9157333333333332,0.048222222222222194,0.04908888888888887,0.04457777777777778,0.046099999999999974,0.04675555555555554,0.04614444444444445,1.0781111111111112,0.9609777777777776,0.048722222222222174,0.04931111111111109,0.044277777777777715,0.045411111111111103,0.04512222222222221,0.0452111111111111,1.3078444444444448,0.9696333333333333,0.04746666666666666,0.048822222222222204,0.044277777777777756,0.14328888888888883,0.046444444444444434,0.0446,1.4505888888888885,0.9065000000000003,0.04686666666666664,0.13346666666666665,0.04471111111111107,0.1491111111111111,0.04719999999999999,0.04617777777777776,1.3692333333333335,0.8300444444444439,0.04811111111111111,0.1359111111111112,0.044999999999999984,0.15646666666666664,0.046477777777777764,0.046188888888888883,1.3820888888888894,0.9032,0.04805555555555557,0.1384444444444444,0.04523333333333332,0.17404444444444445,0.04729999999999998,0.04600000000000001,1.3300000000000007,0.905766666666666,0.04792222222222222,0.14693333333333314,0.0446333333333333,0.13892222222222225,0.0468222222222222,0.05437777777777777,1.226677777777777,0.8435888888888888,0.048444444444444436,0.14133333333333334,0.044544444444444435,0.2165555555555555,0.04639999999999999,0.054977777777777785,1.189111111111111,0.8717777777777777,0.04699999999999998,0.13411111111111104
50,88355.706,5.0,19.69999999999999,0.0449111111111111,0.04563333333333333,0.09253333333333331,0.0459444444444444,1.090333333333333,0.8300333333333336,0.07741111111111108,0.048622222222222226,0.04483333333333329,0.04608888888888888,0.04658888888888887,0.046155555555555554,1.1032000000000002,0.8627777777777778,0.04733333333333334,0.0489333333333333,0.04485555555555556,0.0461333333333333,0.046977777777777764,0.04683333333333334,1.1354111111111103,0.8402444444444447,0.04793333333333329,0.04967777777777777,0.04492222222222223,0.04654444444444445,0.04746666666666665,0.0468,1.2846555555555554,0.8985444444444441,0.048266666666666645,0.04908888888888887,0.0446,0.04611111111111108,0.04677777777777777,0.04613333333333334,1.1015,0.943,0.04873333333333329,0.04929999999999998,0.04428888888888882,0.04544444444444443,0.0451111111111111,0.04519999999999999,1.329877777777778,0.9528666666666666,0.04748888888888888,0.04883333333333331,0.044277777777777756,0.14456666666666662,0.046466666666666656,0.0446,1.4586666666666661,0.9150333333333336,0.04687777777777775,0.13549999999999998,0.04469999999999996,0.15638888888888888,0.0472111111111111,0.04618888888888887,1.377288888888889,0.8373333333333327,0.04811111111111111,0.13688888888888898,0.044999999999999984,0.16476666666666664,0.046466666666666656,0.046188888888888883,1.3871777777777783,0.9162222222222223,0.048088888888888896,0.13909999999999997,0.04524444444444443,0.19164444444444448,0.04729999999999998,0.045988888888888906,1.3390444444444451,0.886755555555555,0.04793333333333333,0.13644444444444426,0.0446333333333333,0.13999999999999999,0.04686666666666664,0.05553333333333332,1.255155555555555,0.8490666666666665,0.048533333333333324,0.1423,0.04455555555555554,0.2718444444444444,0.04646666666666665,0.05567777777777778,1.215544444444444,0.8643333333333333,0.04701111111111109,0.13406666666666658
51,90155.631,5.0,19.69999999999999,0.044899999999999995,0.04567777777777777,0.08739999999999999,0.04592222222222218,1.0867777777777776,0.8368000000000003,0.07747777777777774,0.04861111111111111,0.04485555555555551,0.046155555555555554,0.046588888888888874,0.04614444444444444,1.1018444444444446,0.863688888888889,0.04733333333333334,0.0489333333333333,0.044844444444444444,0.04621111111111107,0.04698888888888888,0.046811111111111116,1.1532222222222215,0.8303444444444447,0.04793333333333329,0.049699999999999994,0.044944444444444454,0.04656666666666667,0.04746666666666665,0.0468,1.2819111111111112,0.889422222222222,0.048288888888888874,0.04909999999999998,0.0446111111111111,0.046133333333333304,0.04678888888888889,0.04613333333333334,1.1083333333333332,0.9370999999999999,0.048722222222222174,0.04931111111111109,0.04429999999999993,0.04549999999999999,0.045099999999999994,0.04519999999999999,1.3370555555555557,0.9468111111111112,0.04748888888888888,0.048822222222222204,0.04428888888888887,0.15086666666666662,0.046477777777777764,0.04458888888888889,1.460633333333333,0.9245555555555557,0.04687777777777775,0.1388222222222222,0.044688888888888854,0.16959999999999997,0.047222222222222214,0.04618888888888887,1.384677777777778,0.8481888888888882,0.048122222222222226,0.1380111111111112,0.044999999999999984,0.1819111111111111,0.046466666666666656,0.04616666666666666,1.3916555555555556,0.9276666666666668,0.04811111111111111,0.13952222222222221,0.04525555555555554,0.21844444444444447,0.04728888888888887,0.04596666666666668,1.3511111111111118,0.8521333333333327,0.04793333333333333,0.13311111111111093,0.0446333333333333,0.14458888888888885,0.04688888888888886,0.05675555555555555,1.2633111111111104,0.8557777777777776,0.04865555555555554,0.14341111111111113,0.04454444444444442,0.3198555555555555,0.04651111111111109,0.05644444444444444,1.2290222222222218,0.8581444444444445,0.04703333333333331,0.13494444444444434
52,91955.546,5.0,19.69999999999999,0.044899999999999995,0.04572222222222221,0.08246666666666665,0.04588888888888885,1.0831555555555552,0.8477222222222225,0.07712222222222219,0.048600000000000004,0.04486666666666662,0.04621111111111111,0.0466111111111111,0.046122222222222224,1.0944666666666671,0.8711666666666668,0.047344444444444446,0.0489333333333333,0.044833333333333336,0.04629999999999996,0.04698888888888888,0.04680000000000001,1.1523111111111104,0.828588888888889,0.04793333333333329,0.049722222222222216,0.04495555555555556,0.046611111111111124,0.047455555555555536,0.0468,1.2724555555555557,0.887122222222222,0.048288888888888874,0.049111111111111085,0.04458888888888887,0.046166666666666634,0.04680000000000001,0.04612222222222223,1.1012222222222219,0.9372333333333334,0.048711111111111066,0.04933333333333331,0.04428888888888882,0.04555555555555555,0.045099999999999994,0.04519999999999999,1.3280666666666667,0.9460333333333334,0.047477777777777765,0.04881111111111109,0.04429999999999998,0.1646222222222222,0.046466666666666656,0.04457777777777778,1.4590555555555553,0.9375111111111112,0.04686666666666664,0.14059999999999997,0.04471111111111108,0.1894111111111111,0.04723333333333332,0.046166666666666654,1.3898222222222223,0.8623222222222217,0.04814444444444444,0.13895555555555564,0.04501111111111109,0.20699999999999996,0.046466666666666656,0.04614444444444444,1.3959888888888887,0.9366,0.048133333333333334,0.14031111111111114,0.04525555555555554,0.25276666666666675,0.047266666666666644,0.04594444444444446,1.3640444444444453,0.8194888888888884,0.04792222222222222,0.1332777777777776,0.044622222222222195,0.15464444444444436,0.04691111111111108,0.058011111111111104,1.250666666666666,0.8649444444444443,0.04878888888888888,0.14376666666666668,0.044544444444444435,0.32684444444444444,0.04654444444444444,0.05723333333333333,1.2310444444444442,0.8536555555555556,0.047055555555555524,0.13676666666666656
53,93755.466,5.0,19.69999999999999,0.0449111111111111,0.04579999999999999,0.07903333333333333,0.04587777777777774,1.0791888888888888,0.8615444444444447,0.07782222222222218,0.04861111111111111,0.04485555555555551,0.046288888888888886,0.04661111111111111,0.04611111111111111,1.087955555555556,0.8825444444444445,0.04736666666666667,0.04894444444444441,0.044844444444444444,0.04638888888888885,0.04698888888888888,0.04680000000000001,1.1445999999999994,0.8340111111111113,0.0479444444444444,0.049722222222222216,0.044944444444444454,0.04667777777777779,0.047455555555555536,0.0468,1.2658555555555555,0.8902,0.048288888888888874,0.04913333333333331,0.04456666666666664,0.04621111111111107,0.04678888888888889,0.04612222222222223,1.0858111111111108,0.9417222222222222,0.048711111111111066,0.04937777777777775,0.04428888888888882,0.0456,0.0451111111111111,0.0452111111111111,1.3147444444444447,0.9513333333333335,0.04746666666666666,0.04881111111111109,0.04428888888888887,0.18988888888888888,0.046444444444444434,0.04456666666666667,1.452133333333333,0.9424666666666667,0.04688888888888886,0.14076666666666662,0.04471111111111107,0.2201888888888889,0.047222222222222214,0.04614444444444443,1.3925888888888887,0.872955555555555,0.04814444444444444,0.139788888888889,0.04502222222222221,0.23701111111111106,0.04645555555555555,0.04613333333333333,1.3954444444444443,0.9426,0.048133333333333334,0.14145555555555558,0.04524444444444443,0.28645555555555563,0.047244444444444415,0.045933333333333354,1.373744444444445,0.8020999999999995,0.04792222222222222,0.1369666666666665,0.04461111111111108,0.17358888888888882,0.04695555555555553,0.05934444444444444,1.2285555555555547,0.871511111111111,0.04895555555555555,0.14387777777777774,0.04453333333333332,0.29305555555555546,0.046566666666666666,0.05814444444444444,1.2292444444444441,0.8471333333333333,0.047055555555555524,0.13855555555555543
54,95555.393,5.0,19.69999999999999,0.044933333333333325,0.045888888888888875,0.08068888888888888,0.04587777777777774,1.0741555555555555,0.8758000000000002,0.07726666666666664,0.048633333333333334,0.0448444444444444,0.046366666666666674,0.04661111111111111,0.0461,1.0806555555555561,0.8954777777777778,0.047411111111111105,0.04897777777777775,0.044866666666666666,0.046477777777777736,0.046977777777777764,0.04680000000000001,1.1384222222222216,0.8435111111111113,0.04796666666666662,0.0497111111111111,0.044944444444444454,0.04676666666666668,0.04744444444444443,0.0468,1.264388888888889,0.8971111111111111,0.048288888888888874,0.04915555555555553,0.04456666666666665,0.04626666666666663,0.04676666666666666,0.04612222222222223,1.0683666666666662,0.949388888888889,0.048733333333333295,0.04941111111111108,0.04428888888888882,0.04564444444444444,0.045133333333333324,0.04522222222222221,1.3067555555555554,0.9600222222222224,0.047477777777777765,0.048822222222222204,0.04428888888888887,0.2263111111111111,0.046433333333333326,0.04457777777777778,1.4446222222222218,0.9374222222222222,0.04691111111111108,0.1404222222222222,0.04471111111111106,0.25420000000000004,0.047222222222222214,0.046133333333333325,1.388622222222222,0.8738555555555552,0.04814444444444444,0.14082222222222238,0.045033333333333314,0.26541111111111104,0.04645555555555555,0.046122222222222224,1.3875111111111111,0.9453777777777778,0.048133333333333334,0.1429666666666667,0.04523333333333332,0.31308888888888897,0.047244444444444415,0.04594444444444446,1.3724444444444452,0.7970111111111108,0.04792222222222222,0.14105555555555538,0.04459999999999997,0.2028444444444444,0.04703333333333331,0.06076666666666666,1.2019999999999993,0.8716111111111111,0.049111111111111105,0.1445222222222222,0.04454444444444444,0.24568888888888876,0.04662222222222221,0.059144444444444444,1.2333777777777775,0.8403444444444443,0.04704444444444442,0.13962222222222212
55,97355.32,5.0,19.69999999999999,0.04495555555555555,0.046044444444444436,0.08357777777777779,0.04588888888888885,1.0691333333333333,0.8902222222222225,0.08062222222222219,0.048666666666666664,0.04482222222222218,0.04648888888888889,0.0466,0.0461,1.0726666666666673,0.9086333333333334,0.047444444444444435,0.04901111111111109,0.04488888888888889,0.04658888888888885,0.04698888888888888,0.046811111111111116,1.1356888888888885,0.8554777777777781,0.04798888888888884,0.0497111111111111,0.044966666666666676,0.04685555555555557,0.047455555555555536,0.0468,1.2655,0.9065444444444445,0.04831111111111109,0.049166666666666636,0.0446111111111111,0.04635555555555552,0.04674444444444443,0.04613333333333334,1.052722222222222,0.9592999999999999,0.04876666666666663,0.0494333333333333,0.044311111111111044,0.04569999999999999,0.045166666666666654,0.04523333333333332,1.307022222222222,0.9715555555555558,0.04749999999999999,0.04883333333333331,0.04428888888888887,0.26571111111111106,0.046444444444444434,0.04458888888888889,1.4336111111111107,0.921711111111111,0.04694444444444441,0.14128888888888885,0.04469999999999994,0.28325555555555554,0.047222222222222214,0.046133333333333325,1.3786777777777777,0.8630222222222219,0.048133333333333334,0.14208888888888904,0.04501111111111109,0.28683333333333333,0.046444444444444434,0.0461,1.3723,0.9386000000000001,0.04814444444444444,0.14402222222222225,0.04523333333333332,0.32677777777777783,0.047266666666666644,0.045955555555555576,1.3607777777777785,0.7790999999999997,0.04793333333333333,0.14506666666666648,0.04459999999999997,0.23966666666666667,0.04713333333333331,0.062333333333333324,1.1772333333333325,0.864,0.049277777777777775,0.1462444444444444,0.044566666666666664,0.216111111111111,0.046688888888888884,0.06033333333333333,1.245233333333333,0.8307666666666664,0.04704444444444442,0.14081111111111103
56,99155.251,5.0,19.69999999999999,0.04495555555555555,0.046188888888888883,0.08800000000000001,0.04591111111111107,1.0650888888888888,0.9062666666666669,0.08474444444444441,0.048688888888888886,0.04482222222222218,0.046611111111111124,0.0466,0.0461,1.0665333333333338,0.9218222222222224,0.047444444444444435,0.04903333333333332,0.044899999999999995,0.04675555555555552,0.046977777777777764,0.04682222222222223,1.1322888888888885,0.8687555555555558,0.04801111111111106,0.049722222222222216,0.04497777777777778,0.04692222222222223,0.047455555555555536,0.0468,1.2646444444444445,0.9181222222222223,0.04829999999999998,0.049166666666666636,0.04463333333333333,0.04644444444444442,0.04673333333333332,0.04612222222222223,1.0412111111111109,0.9708111111111112,0.04878888888888886,0.049422222222222194,0.04432222222222215,0.04576666666666666,0.04518888888888887,0.04523333333333332,1.3106777777777776,0.9845000000000003,0.04752222222222221,0.04883333333333331,0.04429999999999998,0.2984333333333333,0.04645555555555555,0.0446,1.4218222222222219,0.9120888888888888,0.04695555555555552,0.1431111111111111,0.04469999999999994,0.2951111111111111,0.04723333333333332,0.04612222222222221,1.3653333333333333,0.8502111111111108,0.04814444444444444,0.14397777777777795,0.04498888888888888,0.30123333333333335,0.04645555555555555,0.04607777777777778,1.3556,0.9245666666666668,0.048155555555555556,0.1455777777777778,0.04522222222222221,0.32735555555555557,0.04728888888888887,0.04596666666666668,1.3451000000000006,0.7413222222222219,0.04793333333333333,0.148722222222222,0.04459999999999997,0.2797111111111111,0.0472222222222222,0.0640111111111111,1.1578444444444436,0.8529444444444444,0.04943333333333333,0.14846666666666664,0.044577777777777765,0.20738888888888876,0.04676666666666666,0.06168888888888888,1.2635444444444441,0.8236999999999998,0.04706666666666664,0.14293333333333327
57,100955.171,5.0,19.711111111111098,0.04494444444444443,0.04634444444444444,0.08792222222222222,0.04591111111111107,1.0620666666666663,0.9245222222222225,0.08477777777777774,0.0487111111111111,0.04483333333333329,0.04674444444444445,0.046622222222222225,0.0461,1.0608222222222228,0.9363555555555557,0.047444444444444435,0.04902222222222221,0.0449111111111111,0.04695555555555552,0.046999999999999986,0.04683333333333334,1.126566666666666,0.8830000000000001,0.04803333333333328,0.04974444444444443,0.04497777777777778,0.04697777777777779,0.04747777777777776,0.0468,1.2610999999999999,0.930988888888889,0.048288888888888874,0.04918888888888886,0.04464444444444444,0.046544444444444416,0.04673333333333332,0.046111111111111124,1.031711111111111,0.9826222222222222,0.048799999999999975,0.0494333333333333,0.04433333333333326,0.04584444444444444,0.04518888888888887,0.04523333333333332,1.3116333333333332,0.998388888888889,0.047544444444444424,0.04884444444444442,0.044311111111111086,0.3153222222222221,0.046466666666666656,0.0446,1.4095777777777776,0.9126333333333333,0.046977777777777736,0.1462111111111111,0.04471111111111106,0.28894444444444445,0.04724444444444443,0.04612222222222221,1.3525,0.8449555555555551,0.048188888888888885,0.14600000000000016,0.04497777777777776,0.30530000000000007,0.046444444444444434,0.046088888888888895,1.3418444444444442,0.907888888888889,0.04816666666666666,0.1475666666666667,0.0452111111111111,0.31125555555555556,0.04729999999999998,0.04597777777777779,1.331144444444445,0.6908888888888886,0.047944444444444435,0.15213333333333312,0.04461111111111108,0.3188111111111111,0.0473111111111111,0.06581111111111108,1.1455111111111103,0.8451333333333334,0.04965555555555556,0.15047777777777774,0.04457777777777775,0.20847777777777765,0.04684444444444444,0.06335555555555554,1.280344444444444,0.8198444444444443,0.047088888888888854,0.1459666666666666
58,102755.087,5.0,19.72222222222221,0.044933333333333325,0.04644444444444445,0.0881111111111111,0.04591111111111107,1.0588777777777774,0.941966666666667,0.08097777777777775,0.0487111111111111,0.04486666666666662,0.046866666666666675,0.04664444444444444,0.0461,1.0555888888888896,0.9512888888888891,0.047444444444444435,0.049011111111111096,0.04492222222222222,0.04716666666666663,0.047011111111111094,0.04682222222222223,1.120677777777777,0.8981777777777779,0.0480555555555555,0.049755555555555546,0.044966666666666676,0.047033333333333344,0.047488888888888865,0.04678888888888889,1.257022222222222,0.9443555555555557,0.04826666666666665,0.049211111111111074,0.04462222222222222,0.0466222222222222,0.04673333333333332,0.04610000000000001,1.025277777777778,0.9946888888888888,0.048799999999999975,0.04945555555555552,0.04432222222222215,0.045944444444444434,0.04517777777777776,0.04523333333333332,1.3089555555555554,1.0130888888888887,0.047544444444444424,0.04886666666666664,0.0443222222222222,0.314811111111111,0.046466666666666656,0.0446,1.3987777777777772,0.9224555555555556,0.046977777777777736,0.14933333333333332,0.044722222222222184,0.2705333333333333,0.04726666666666665,0.04612222222222221,1.3417333333333332,0.8499111111111106,0.04823333333333332,0.14806666666666682,0.04501111111111109,0.29962222222222223,0.046444444444444434,0.04611111111111111,1.3330888888888888,0.8989444444444444,0.048155555555555556,0.1502666666666667,0.0452111111111111,0.28461111111111115,0.04729999999999998,0.04600000000000001,1.321433333333334,0.6643444444444442,0.04796666666666666,0.15454444444444426,0.044622222222222195,0.3474555555555556,0.0474111111111111,0.06772222222222218,1.1372666666666655,0.8356333333333333,0.04994444444444444,0.15153333333333333,0.044566666666666636,0.20954444444444434,0.04693333333333333,0.0652,1.2914666666666663,0.8192222222222222,0.04709999999999997,0.14858888888888885
59,104555.009,5.0,19.73333333333332,0.04494444444444443,0.046544444444444444,0.08613333333333333,0.04589999999999996,1.0553111111111109,0.9545555555555558,0.07598888888888884,0.048722222222222215,0.04487777777777773,0.047011111111111115,0.04667777777777777,0.04611111111111111,1.04838888888889,0.9642555555555558,0.04748888888888888,0.04902222222222221,0.044933333333333325,0.04735555555555552,0.047044444444444423,0.046811111111111116,1.114788888888888,0.915688888888889,0.0480555555555555,0.049788888888888876,0.04497777777777778,0.0471,0.04751111111111109,0.04677777777777778,1.2536555555555553,0.9583222222222223,0.04827777777777776,0.0492444444444444,0.04461111111111111,0.046711111111111085,0.04675555555555554,0.046111111111111124,1.0218777777777779,1.007322222222222,0.048799999999999975,0.04951111111111108,0.04432222222222215,0.046077777777777766,0.045166666666666654,0.04523333333333332,1.3038333333333332,1.0293888888888885,0.047544444444444424,0.048888888888888864,0.044344444444444416,0.29627777777777764,0.046466666666666656,0.0446,1.3894111111111105,0.9344777777777779,0.046977777777777736,0.15288888888888888,0.04474444444444441,0.24922222222222215,0.04729999999999999,0.04615555555555554,1.3334,0.860955555555555,0.04826666666666665,0.14913333333333348,0.045044444444444436,0.2803,0.046433333333333326,0.04613333333333333,1.3284888888888888,0.8977666666666666,0.048133333333333334,0.15287777777777778,0.04523333333333332,0.2551000000000001,0.04731111111111109,0.046044444444444464,1.3144333333333338,0.6573888888888885,0.047977777777777765,0.15522222222222204,0.04464444444444441,0.3478777777777778,0.04753333333333332,0.06985555555555552,1.1292999999999989,0.8262444444444444,0.05033333333333332,0.15158888888888886,0.04456666666666664,0.21245555555555543,0.04703333333333332,0.06730000000000001,1.2940888888888884,0.8206888888888888,0.047111111111111076,0.15019999999999992
60,106354.933,5.011111111111112,19.72222222222221,0.04495555555555555,0.04665555555555556,0.08438888888888889,0.04589999999999996,1.051333333333333,0.9593222222222225,0.0765555555555555,0.048722222222222215,0.04487777777777773,0.047177777777777784,0.046688888888888884,0.046122222222222224,1.0414333333333345,0.9703222222222224,0.04749999999999999,0.04906666666666665,0.044933333333333325,0.047555555555555525,0.04705555555555554,0.04680000000000001,1.110299999999999,0.9347777777777778,0.04804444444444439,0.04981111111111109,0.045000000000000005,0.047177777777777784,0.047522222222222195,0.04676666666666667,1.2513111111111108,0.972088888888889,0.04829999999999998,0.0492444444444444,0.04461111111111111,0.04681111111111108,0.04679999999999999,0.04612222222222223,1.0236999999999998,1.0200555555555555,0.04881111111111108,0.04952222222222219,0.04433333333333326,0.04622222222222221,0.04517777777777776,0.04523333333333332,1.3010555555555552,1.0450666666666661,0.04752222222222221,0.04891111111111108,0.04435555555555553,0.2704777777777776,0.04648888888888888,0.04461111111111111,1.380366666666666,0.945811111111111,0.046977777777777736,0.15546666666666667,0.04475555555555552,0.23473333333333324,0.04731111111111111,0.04617777777777776,1.3270666666666664,0.8742555555555551,0.048255555555555545,0.1493666666666668,0.04505555555555554,0.25675555555555557,0.046444444444444434,0.04613333333333333,1.3254555555555558,0.9024888888888888,0.04811111111111111,0.15534444444444448,0.045266666666666656,0.2386111111111112,0.04733333333333331,0.0460777777777778,1.3091888888888894,0.676044444444444,0.04799999999999999,0.1545888888888887,0.04466666666666663,0.3171111111111111,0.04768888888888887,0.07221111111111107,1.1196777777777767,0.8190555555555554,0.05074444444444443,0.15103333333333327,0.04456666666666665,0.215311111111111,0.047133333333333326,0.06954444444444446,1.2881777777777774,0.829111111111111,0.0471333333333333,0.15078888888888878
61,108154.854,5.022222222222223,19.711111111111098,0.04497777777777776,0.0467888888888889,0.08072222222222221,0.04589999999999996,1.0470222222222219,0.9591888888888892,0.07885555555555551,0.04876666666666666,0.04486666666666662,0.04736666666666667,0.04669999999999999,0.04613333333333333,1.0341666666666678,0.9701333333333336,0.04752222222222221,0.0491222222222222,0.044933333333333325,0.047766666666666645,0.047066666666666646,0.04680000000000001,1.104722222222221,0.9525666666666668,0.04804444444444439,0.04983333333333331,0.04502222222222222,0.04727777777777778,0.04753333333333331,0.04677777777777778,1.2459888888888886,0.9834222222222223,0.048322222222222204,0.0492444444444444,0.04463333333333333,0.04694444444444442,0.04684444444444444,0.04613333333333334,1.0286555555555552,1.0302333333333331,0.04882222222222219,0.04951111111111108,0.04436666666666659,0.04637777777777777,0.04518888888888887,0.04523333333333332,1.3014666666666663,1.0570888888888883,0.047511111111111094,0.04892222222222219,0.044377777777777745,0.24891111111111094,0.04651111111111111,0.04462222222222222,1.372233333333333,0.9537333333333332,0.04699999999999996,0.1573777777777778,0.04476666666666663,0.2289333333333332,0.047311111111111116,0.04621111111111109,1.3224555555555553,0.8861333333333329,0.048255555555555545,0.14861111111111125,0.04503333333333332,0.2381888888888889,0.046466666666666656,0.04613333333333333,1.3225333333333336,0.9093444444444444,0.04811111111111111,0.15761111111111115,0.045288888888888885,0.2346111111111112,0.04736666666666664,0.04610000000000003,1.3043333333333338,0.6933777777777772,0.048011111111111095,0.1542999999999998,0.044688888888888854,0.27053333333333335,0.04786666666666665,0.07488888888888885,1.1084555555555544,0.8196777777777777,0.05118888888888889,0.15071111111111102,0.04457777777777777,0.21821111111111102,0.04723333333333332,0.07218888888888891,1.271333333333333,0.8503777777777777,0.04715555555555551,0.15097777777777768
62,109954.769,5.033333333333335,19.69999999999999,0.04498888888888888,0.046944444444444455,0.07985555555555555,0.04589999999999996,1.0417666666666663,0.9562111111111115,0.0838444444444444,0.04881111111111111,0.04487777777777773,0.047566666666666674,0.04669999999999999,0.046122222222222224,1.027100000000001,0.9659666666666671,0.047511111111111094,0.049144444444444414,0.044933333333333325,0.04801111111111109,0.04705555555555554,0.04680000000000001,1.0979777777777768,0.9642000000000001,0.04806666666666661,0.049822222222222205,0.045033333333333335,0.04741111111111112,0.047522222222222195,0.04678888888888889,1.2377444444444443,0.9887111111111112,0.04834444444444442,0.049233333333333296,0.04466666666666666,0.047099999999999975,0.04685555555555556,0.04612222222222223,1.0339888888888886,1.0346555555555552,0.048833333333333305,0.04946666666666663,0.04438888888888881,0.04653333333333332,0.04519999999999998,0.04522222222222221,1.3033777777777773,1.0618333333333327,0.047511111111111094,0.0489333333333333,0.04438888888888886,0.23883333333333315,0.046533333333333336,0.04463333333333333,1.3647222222222222,0.9555444444444444,0.04703333333333329,0.15872222222222224,0.04476666666666663,0.22925555555555543,0.04730000000000001,0.04621111111111109,1.3176666666666665,0.8942888888888884,0.04826666666666666,0.14774444444444457,0.044999999999999984,0.2316555555555556,0.046477777777777764,0.04613333333333333,1.3183888888888893,0.9161444444444444,0.048133333333333334,0.1595777777777778,0.04530000000000001,0.2375111111111112,0.04738888888888886,0.04610000000000003,1.2992333333333337,0.7251111111111106,0.04805555555555554,0.1558111111111109,0.04469999999999996,0.23834444444444447,0.048099999999999976,0.07791111111111106,1.0961777777777766,0.8261333333333333,0.05165555555555556,0.15097777777777766,0.044599999999999994,0.2193666666666666,0.04732222222222221,0.0751777777777778,1.2409777777777775,0.8850666666666666,0.04715555555555551,0.15044444444444435
