,ACALD,ACALDt,ACKr,ACONTa,ACONTb,ACt2r,ADK1,AKGDH,AKGt2r,ALCD2x,ATPM,ATPS4r,BIOMASS_Ecoli_core_w_GAM,CO2t,CS,CYTBD,D_LACt2,ENO,ETOHt2r,EX_ac_e,EX_acald_e,EX_akg_e,EX_co2_e,EX_etoh_e,EX_for_e,EX_fru_e,EX_fum_e,EX_glc__D_e,EX_gln__L_e,EX_glu__L_e,EX_h_e,EX_h2o_e,EX_lac__D_e,EX_mal__L_e,EX_nh4_e,EX_o2_e,EX_pi_e,EX_pyr_e,EX_succ_e,FBA,FBP,FORt2,FORt,FRD7,FRUpts2,FUM,FUMt2_2,G6PDH2r,GAPD,GLCpts,GLNS,GLNabc,GLUDy,GLUN,GLUSy,GLUt2r,GND,H2Ot,ICDHyr,ICL,LDH_D,MALS,MALt2_2,MDH,ME1,ME2,NADH16,NADTRHD,NH4t,O2t,PDH,PFK,PFL,PGI,PGK,PGL,PGM,PIt2r,PPC,PPCK,PPS,PTAr,PYK,PYRt2,RPE,RPI,SUCCt2_2,SUCCt3,SUCDi,SUCOAS,TALA,THD2,TKT1,TKT2,TPI,EDD,EDA,PRK,RBC,EX_6pgc_e,EX_r5p_e,EX_xu5p__D_e,EX_2pg_e,EX_dhap_e,EX_redox_e,6pgc_t,r5p_t,xu5p__D_t,2pg_t,dhap_t,fraction_of_optimum,overflow_allowed,atp_maintenance_lb,rub_pct_3pg_prod,pgk_pct_3pg_prod,pgm_pct_3pg_cons,ser_pct_3pg_cons
fluxes,0.0,0.0,-184.16300684519334,141.7299333355536,141.7299333355536,-184.16300684519334,0.0,105.6209717496916,0.0,0.0,230.0,911.4089844797185,33.46831178595048,-530.598522388334,141.7299333355536,983.8116142651935,0.0,659.4147076212794,0.0,184.16300684519334,0.0,0.0,530.598522388334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,855.5373412713603,0.0,0.0,0.0,-182.4960105064308,-491.90580713259675,651.2752141949371,0.0,0.0,-81.40497475696736,81.40497475696736,0.0,0.0,0.0,0.0,105.6209717496916,0.0,0.0,565.141166982614,0.0,8.557847323667538,0.0,-173.93816318276325,0.0,0.0,0.0,0.0,-1.5631940186722204e-13,141.7299333355536,0.0,0.0,0.0,0.0,105.6209717496916,0.0,0.0,878.1906425155018,0.0,182.4960105064308,491.90580713259675,451.32547909213224,0.0,0.0,-6.861003916119849,-565.141166982614,0.0,-659.4147076212794,-651.2752141949371,95.90679425381973,0.0,0.0,184.16300684519334,546.1345127193728,0.0,-72.17106753522363,0.0,0.0,0.0,105.6209717496916,-105.6209717496916,-30.044503490247752,468.2300489633941,-30.044503490247752,-42.12656404497588,692.9901180049449,0.0,0.0,72.17106753522363,72.17106753522363,0.0,0.0,0.0,0.0,-774.3950927619122,0.0,0.0,0.0,0.0,0.0,774.3950927619122,0.8400000000000001,True,230,20.34468389217314,92.9429495681017,92.9429495681017,7.057050431898304
fluxes,0.0,0.0,-185.55779888782968,141.3914064247204,141.3914064247204,-185.55779888782968,0.0,105.36869235856986,0.0,0.0,240.0,914.277399741104,33.38837155079298,-531.1658410658197,141.3914064247204,985.1310894318964,0.0,659.6743443276673,0.0,185.55779888782968,0.0,0.0,531.1658410658197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,855.328532196737,0.0,0.0,0.0,-182.06011239216397,-492.5655447159482,651.5542923665154,0.0,0.0,-81.21053612299377,81.21053612299377,0.0,0.0,0.0,0.0,105.36869235856986,0.0,0.0,565.6259793433936,0.0,8.537406605537765,0.0,-173.5227057866262,0.0,0.0,0.0,0.0,8.810729923425242e-13,141.3914064247204,0.0,0.0,0.0,0.0,105.36869235856986,0.0,0.0,879.7623970733265,0.0,182.06011239216397,492.5655447159482,452.0821442106119,0.0,0.0,-6.844616167912561,-565.6259793433936,0.0,-659.6743443276673,-651.5542923665154,95.6777175159524,0.0,0.0,185.55779888782968,546.6647231396983,0.0,-71.99868441212999,0.0,0.0,0.0,105.36869235856986,-105.36869235856986,-29.972741141146862,467.1116650884817,-29.972741141146862,-42.025943270983134,693.1695586674228,0.0,0.0,71.99868441212999,71.99868441212999,0.0,0.0,0.0,0.0,-774.3800947904166,0.0,0.0,0.0,0.0,0.0,774.3800947904166,0.8400000000000001,True,240,20.29208441296094,92.9611949819631,92.9611949819631,7.038805018036896
fluxes,0.0,0.0,-186.9525909304661,141.05287951388712,141.05287951388712,-186.9525909304661,0.0,105.11641296744803,0.0,0.0,250.0,917.1458150024896,33.30843131563546,-531.7331597433055,141.05287951388712,986.450564598599,0.0,659.9339810340553,0.0,186.9525909304661,0.0,0.0,531.7331597433055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,855.1197231221137,0.0,0.0,0.0,-181.62421427789704,-493.2252822992995,651.8333705380937,0.0,0.0,-81.01609748902013,81.01609748902013,0.0,0.0,0.0,0.0,105.11641296744803,0.0,0.0,566.1107917041733,0.0,8.516965887407986,0.0,-173.10724839048905,0.0,0.0,0.0,0.0,5.826450433232822e-13,141.05287951388712,0.0,0.0,0.0,0.0,105.11641296744803,0.0,0.0,881.334151631151,0.0,181.62421427789704,493.2252822992995,452.8388093290917,0.0,0.0,-6.828228419705269,-566.1107917041733,0.0,-659.9339810340553,-651.8333705380937,95.44864077808506,0.0,0.0,186.9525909304661,547.1949335600239,0.0,-71.82630128903631,0.0,0.0,0.0,105.11641296744803,-105.11641296744803,-29.900978792045954,465.99328121356916,-29.900978792045954,-41.92532249699036,693.3489993299007,0.0,0.0,71.82630128903631,71.82630128903631,0.0,0.0,0.0,0.0,-774.3650968189208,0.0,0.0,0.0,0.0,0.0,774.3650968189208,0.8400000000000001,True,250,20.239505690955294,92.9794331956805,92.9794331956805,7.0205668043195
fluxes,0.0,0.0,-188.3473829731026,140.71435260305367,140.71435260305367,-188.3473829731026,0.0,104.86413357632601,0.0,0.0,260.0,920.0142302638749,33.22849108047794,-532.3004784207908,140.71435260305367,987.7700397653012,0.0,660.193617740443,0.0,188.3473829731026,0.0,0.0,532.3004784207908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,854.91091404749,0.0,0.0,0.0,-181.1883161636301,-493.8850198826506,652.1124487096718,0.0,0.0,-80.8216588550465,80.8216588550465,0.0,0.0,0.0,0.0,104.86413357632601,0.0,0.0,566.5956040649527,0.0,8.496525169278208,0.0,-172.6917909943519,0.0,0.0,0.0,0.0,7.815970093361102e-13,140.71435260305367,0.0,0.0,0.0,0.0,104.86413357632601,0.0,0.0,882.9059061889752,0.0,181.1883161636301,493.8850198826506,453.5954744475713,0.0,0.0,-6.8118406714979765,-566.5956040649527,0.0,-660.193617740443,-652.1124487096718,95.21956404021762,0.0,0.0,188.3473829731026,547.7251439803492,0.0,-71.65391816594263,0.0,0.0,0.0,104.86413357632601,-104.86413357632601,-29.829216442945047,464.8748973386564,-29.829216442945047,-41.82470172299759,693.5284399923784,0.0,0.0,71.65391816594263,71.65391816594263,0.0,0.0,0.0,0.0,-774.3500988474249,0.0,0.0,0.0,0.0,0.0,774.3500988474249,0.8400000000000001,True,260,20.186947713871593,92.99766421351515,92.99766421351515,7.002335786484849
fluxes,0.0,0.0,-189.74217501573926,140.3758256922205,140.3758256922205,-189.74217501573926,0.0,104.61185418520428,0.0,0.0,270.0,922.8826455252611,33.148550845320436,-532.8677970982772,140.3758256922205,989.0895149320046,0.0,660.4532544468314,0.0,189.74217501573926,0.0,0.0,532.8677970982772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,854.7021049728672,0.0,0.0,0.0,-180.75241804936326,-494.5447574660023,652.3915268812503,0.0,0.0,-80.6272202210729,80.6272202210729,0.0,0.0,0.0,0.0,104.61185418520428,0.0,0.0,567.0804164257328,0.0,8.476084451148434,0.0,-172.27633359821482,0.0,0.0,0.0,0.0,4.689582056016661e-13,140.3758256922205,0.0,0.0,0.0,0.0,104.61185418520428,0.0,0.0,884.4776607468003,0.0,180.75241804936326,494.5447574660023,454.35213956605156,0.0,0.0,-6.795452923290689,-567.0804164257328,0.0,-660.4532544468314,-652.3915268812503,94.99048730235018,0.0,0.0,189.74217501573926,548.2553544006753,0.0,-71.48153504284899,0.0,0.0,0.0,104.61185418520428,-104.61185418520428,-29.757454093844157,463.7565134637444,-29.757454093844157,-41.724080949004836,693.7078806548568,0.0,0.0,71.48153504284899,71.48153504284899,0.0,0.0,0.0,0.0,-774.3351008759297,0.0,0.0,0.0,0.0,0.0,774.3351008759297,0.8400000000000001,True,270,20.134410469434886,93.01588803972487,93.01588803972487,6.984111960275129
fluxes,0.0,0.0,-191.13696705837552,140.03729878138697,140.03729878138697,-191.13696705837552,0.0,104.35957479408226,0.0,0.0,280.0,925.7510607866456,33.068610610162864,-533.4351157757624,140.03729878138697,990.4089900987061,0.0,660.7128911532185,0.0,191.13696705837552,0.0,0.0,533.4351157757624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,854.4932958982428,0.0,0.0,0.0,-180.31651993509604,-495.20449504935306,652.6706050528277,0.0,0.0,-80.43278158709914,80.43278158709914,0.0,0.0,0.0,0.0,104.35957479408226,0.0,0.0,567.5652287865117,0.0,8.455643733018643,0.0,-171.8608762020774,0.0,0.0,0.0,0.0,-4.689582056016661e-13,140.03729878138697,0.0,0.0,0.0,0.0,104.35957479408226,0.0,0.0,886.0494153046238,0.0,180.31651993509604,495.20449504935306,455.1088046845309,0.0,0.0,-6.779065175083387,-567.5652287865117,0.0,-660.7128911532185,-652.6706050528277,94.76141056448262,0.0,0.0,191.13696705837552,548.7855648210003,0.0,-71.30915191975521,0.0,0.0,0.0,104.35957479408226,-104.35957479408226,-29.685691744743206,462.63812958883125,-29.685691744743206,-41.623460175012,693.8873213173339,0.0,0.0,71.30915191975521,71.30915191975521,0.0,0.0,0.0,0.0,-774.320102904433,0.0,0.0,0.0,0.0,0.0,774.320102904433,0.8400000000000001,True,280,20.081893945379925,93.03410467856419,93.03410467856419,6.965895321435809
fluxes,0.0,0.0,-192.53175910101206,139.69877187055383,139.69877187055383,-192.53175910101206,0.0,104.10729540296052,0.0,0.0,290.0,928.6194760480313,32.98867037500538,-534.002434453248,139.69877187055383,991.7284652654095,0.0,660.9725278596069,0.0,192.53175910101206,0.0,0.0,534.002434453248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,854.28448682362,0.0,0.0,0.0,-179.88062182082933,-495.8642326327047,652.9496832244064,0.0,0.0,-80.23834295312558,80.23834295312558,0.0,0.0,0.0,0.0,104.10729540296052,0.0,0.0,568.0500411472916,0.0,8.435203014888874,0.0,-171.44541880594045,0.0,0.0,0.0,0.0,5.684341886080801e-13,139.69877187055383,0.0,0.0,0.0,0.0,104.10729540296052,0.0,0.0,887.6211698624489,0.0,179.88062182082933,495.8642326327047,455.8654698030108,0.0,0.0,-6.762677426876102,-568.0500411472916,0.0,-660.9725278596069,-652.9496832244064,94.53233382661551,0.0,0.0,192.53175910101206,549.315775241326,0.0,-71.1367687966616,0.0,0.0,0.0,104.10729540296052,-104.10729540296052,-29.61392939564233,461.5197457139192,-29.61392939564233,-41.522839401019276,694.0667619798122,0.0,0.0,71.1367687966616,71.1367687966616,0.0,0.0,0.0,0.0,-774.3051049329378,0.0,0.0,0.0,0.0,0.0,774.3051049329378,0.8400000000000001,True,290,20.029398129451152,93.05231413428426,93.05231413428426,6.947685865715741
fluxes,0.0,0.0,-193.92655114364842,139.3602449597204,139.3602449597204,-193.92655114364842,0.0,103.85501601183857,0.0,0.0,300.0,931.4878913094159,32.90873013984785,-534.5697531307336,139.3602449597204,993.0479404321114,0.0,661.2321645659944,0.0,193.92655114364842,0.0,0.0,534.5697531307336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,854.0756777489961,0.0,0.0,0.0,-179.44472370656234,-496.5239702160557,653.2287613959843,0.0,0.0,-80.04390431915192,80.04390431915192,0.0,0.0,0.0,0.0,103.85501601183857,0.0,0.0,568.5348535080709,0.0,8.414762296759093,0.0,-171.02996140980324,0.0,0.0,0.0,0.0,1.6342482922482304e-12,139.3602449597204,0.0,0.0,0.0,0.0,103.85501601183857,0.0,0.0,889.1929244202729,0.0,179.44472370656234,496.5239702160557,456.62213492149044,0.0,0.0,-6.746289678668808,-568.5348535080709,0.0,-661.2321645659944,-653.2287613959843,94.30325708874796,0.0,0.0,193.92655114364842,549.8459856616514,0.0,-70.9643856735679,0.0,0.0,0.0,103.85501601183857,-103.85501601183857,-29.542167046541415,460.4013618390063,-29.542167046541415,-41.42221862702649,694.2462026422897,0.0,0.0,70.9643856735679,70.9643856735679,0.0,0.0,0.0,0.0,-774.2901069614417,0.0,0.0,0.0,0.0,0.0,774.2901069614417,0.8400000000000001,True,300,19.976923009402636,93.07051641113283,93.07051641113283,6.929483588867171
fluxes,0.0,0.0,-195.3213431862849,139.02171804888707,139.02171804888707,-195.3213431862849,0.0,103.60273662071668,0.0,0.0,310.0,934.3563065708013,32.82878990469031,-535.1370718082189,139.02171804888707,994.3674155988137,0.0,661.4918012723822,0.0,195.3213431862849,0.0,0.0,535.1370718082189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,853.8668686743725,0.0,0.0,0.0,-179.00882559229532,-497.1837077994069,653.5078395675624,0.0,0.0,-79.84946568517825,79.84946568517825,0.0,0.0,0.0,0.0,103.60273662071668,0.0,0.0,569.0196658688504,0.0,8.394321578629311,0.0,-170.61450401366602,0.0,0.0,0.0,0.0,1.2789769243681803e-12,139.02171804888707,0.0,0.0,0.0,0.0,103.60273662071668,0.0,0.0,890.7646789780971,0.0,179.00882559229532,497.1837077994069,457.3788000399701,0.0,0.0,-6.729901930461513,-569.0196658688504,0.0,-661.4918012723822,-653.5078395675624,94.07418035088062,0.0,0.0,195.3213431862849,550.3761960819768,0.0,-70.7920025504742,0.0,0.0,0.0,103.60273662071668,-103.60273662071668,-29.470404697440493,459.28297796409373,-29.470404697440493,-41.3215978530337,694.4256433047674,0.0,0.0,70.7920025504742,70.7920025504742,0.0,0.0,0.0,0.0,-774.2751089899457,0.0,0.0,0.0,0.0,0.0,774.2751089899457,0.8400000000000001,True,310,19.924468572998098,93.0887115133544,93.0887115133544,6.911288486645603
fluxes,0.0,0.0,-196.71613522892116,138.6831911380537,138.6831911380537,-196.71613522892116,0.0,103.35045722959481,0.0,0.0,320.0,937.2247218321863,32.748849669532774,-535.7043904857046,138.6831911380537,995.686890765516,0.0,661.7514379787698,0.0,196.71613522892116,0.0,0.0,535.7043904857046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,853.6580595997486,0.0,0.0,0.0,-178.5729274780283,-497.843445382758,653.7869177391404,0.0,0.0,-79.65502705120457,79.65502705120457,0.0,0.0,0.0,0.0,103.35045722959481,0.0,0.0,569.5044782296299,0.0,8.37388086049953,0.0,-170.19904661752878,0.0,0.0,0.0,0.0,1.0516032489249483e-12,138.6831911380537,0.0,0.0,0.0,0.0,103.35045722959481,0.0,0.0,892.3364335359212,0.0,178.5729274780283,497.843445382758,458.13546515844973,0.0,0.0,-6.713514182254218,-569.5044782296299,0.0,-661.7514379787698,-653.7869177391404,93.84510361301318,0.0,0.0,196.71613522892116,550.9064065023022,0.0,-70.61961942738047,0.0,0.0,0.0,103.35045722959481,-103.35045722959481,-29.398642348339575,458.1645940891809,-29.398642348339575,-41.22097707904091,694.605083967245,0.0,0.0,70.61961942738047,70.61961942738047,0.0,0.0,0.0,0.0,-774.2601110184496,0.0,0.0,0.0,0.0,0.0,774.2601110184496,0.8400000000000001,True,320,19.872034808010937,93.10689944519005,93.10689944519005,6.893100554809948
fluxes,0.0,0.0,-198.1109272715578,138.34466422722042,138.34466422722042,-198.1109272715578,0.0,103.09817783847294,0.0,0.0,330.0,940.093137093572,32.66890943437527,-536.2717091631904,138.34466422722042,997.0063659322188,0.0,662.0110746851578,0.0,198.1109272715578,0.0,0.0,536.2717091631904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,853.4492505251255,0.0,0.0,0.0,-178.13702936376149,-498.5031829661094,654.0659959107187,0.0,0.0,-79.46058841723098,79.46058841723098,0.0,0.0,0.0,0.0,103.09817783847294,0.0,0.0,569.9892905904096,0.0,8.353440142369756,0.0,-169.78358922139174,0.0,0.0,0.0,0.0,1.5063505998114124e-12,138.34466422722042,0.0,0.0,0.0,0.0,103.09817783847294,0.0,0.0,893.9081880937459,0.0,178.13702936376149,498.5031829661094,458.8921302769296,0.0,0.0,-6.697126434046931,-569.9892905904096,0.0,-662.0110746851578,-654.0659959107187,93.61602687514574,0.0,0.0,198.1109272715578,551.4366169226279,0.0,-70.44723630428685,0.0,0.0,0.0,103.09817783847294,-103.09817783847294,-29.326879999238685,457.0462102142686,-29.326879999238685,-41.12035630504816,694.7845246297231,0.0,0.0,70.44723630428685,70.44723630428685,0.0,0.0,0.0,0.0,-774.2451130469541,0.0,0.0,0.0,0.0,0.0,774.2451130469541,0.8400000000000001,True,330,19.819621702224186,93.12508021087753,93.12508021087753,6.8749197891224725
fluxes,0.0,0.0,-199.50571931419432,138.006137316387,138.006137316387,-199.50571931419432,0.0,102.84589844735099,0.0,0.0,340.0,942.9615523549572,32.588969199217736,-536.8390278406758,138.006137316387,998.3258410989212,0.0,662.2707113915457,0.0,199.50571931419432,0.0,0.0,536.8390278406758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,853.240441450502,0.0,0.0,0.0,-177.70113124949447,-499.1629205494606,654.3450740822968,0.0,0.0,-79.2661497832573,79.2661497832573,0.0,0.0,0.0,0.0,102.84589844735099,0.0,0.0,570.4741029511891,0.0,8.332999424239974,0.0,-169.3681318252545,0.0,0.0,0.0,0.0,1.0942358130705543e-12,138.006137316387,0.0,0.0,0.0,0.0,102.84589844735099,0.0,0.0,895.4799426515701,0.0,177.70113124949447,499.1629205494606,459.64879539540937,0.0,0.0,-6.680738685839636,-570.4741029511891,0.0,-662.2707113915457,-654.3450740822968,93.3869501372784,0.0,0.0,199.50571931419432,551.9668273429534,0.0,-70.27485318119312,0.0,0.0,0.0,102.84589844735099,-102.84589844735099,-29.255117650137763,455.92782633935605,-29.255117650137763,-41.01973553105537,694.9639652922009,0.0,0.0,70.27485318119312,70.27485318119312,0.0,0.0,0.0,0.0,-774.2301150754582,0.0,0.0,0.0,0.0,0.0,774.2301150754582,0.8400000000000001,True,340,19.76722924343045,93.14325381465127,93.14325381465127,6.856746185348726
fluxes,0.0,0.0,-200.90051135683055,137.66761040555377,137.66761040555377,-200.90051135683055,0.0,102.59361905622922,0.0,0.0,350.0,945.8299676163429,32.50902896406019,-537.4063465181621,137.66761040555377,999.6453162656237,0.0,662.5303480979336,0.0,200.90051135683055,0.0,0.0,537.4063465181621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,853.0316323758784,0.0,0.0,0.0,-177.26523313522742,-499.82265813281185,654.6241522538751,0.0,0.0,-79.07171114928362,79.07171114928362,0.0,0.0,0.0,0.0,102.59361905622922,0.0,0.0,570.9589153119689,0.0,8.31255870611019,0.0,-168.95267442911722,0.0,0.0,0.0,0.0,-3.979039320256561e-13,137.66761040555377,0.0,0.0,0.0,0.0,102.59361905622922,0.0,0.0,897.0516972093944,0.0,177.26523313522742,499.82265813281185,460.40546051388935,0.0,0.0,-6.664350937632339,-570.9589153119689,0.0,-662.5303480979336,-654.6241522538751,93.15787339941085,0.0,0.0,200.90051135683055,552.4970377632791,0.0,-70.1024700580994,0.0,0.0,0.0,102.59361905622922,-102.59361905622922,-29.183355301036837,454.80944246444346,-29.183355301036837,-40.919114757062566,695.1434059546788,0.0,0.0,70.1024700580994,70.1024700580994,0.0,0.0,0.0,0.0,-774.2151171039624,0.0,0.0,0.0,0.0,0.0,774.2151171039624,0.8400000000000001,True,350,19.714857419432,93.16142026074236,93.16142026074236,6.838579739257639
fluxes,0.0,0.0,-203.04569673572166,136.91815381058123,136.91815381058123,-203.04569673572166,0.0,101.93040998096811,0.0,0.0,360.0,947.6799919213835,32.4290887289027,-537.4912694794841,136.91815381058123,1000.0,0.0,663.1294484564369,0.0,203.04569673572166,0.0,0.0,537.4912694794841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,853.5732166375097,-0.8218593682785524,0.0,0.0,-176.82933502096063,-500.0,655.2426940775675,0.0,0.0,-78.87727251531004,78.87727251531004,0.0,0.0,0.0,0.0,101.93040998096811,0.0,0.0,571.7831913248637,0.0,8.292117987980419,0.0,-168.5372170329802,0.0,0.0,0.0,0.0,0.8218593682785524,136.91815381058123,0.0,0.0,0.0,0.0,101.93040998096811,0.0,0.0,898.0695900190319,0.0,176.82933502096063,500.0,461.5015892844842,0.0,0.0,-6.647963189425052,-571.7831913248637,0.0,-663.1294484564369,-655.2426940775675,92.92879666154363,0.0,0.0,203.04569673572166,553.3667118357198,0.0,-69.93008693500578,0.0,0.0,0.0,101.93040998096811,-101.93040998096811,-29.111592951935954,454.1019882736705,-29.111592951935954,-40.81849398306983,695.662310269272,0.0,0.0,69.93008693500578,69.93008693500578,0.0,0.0,0.0,0.0,-774.539582784582,0.0,0.0,0.0,0.0,0.0,774.539582784582,0.8400000000000001,True,360,19.653126932717555,93.18283298753816,93.18283298753816,6.817167012461837
fluxes,0.0,0.0,-205.4667472413486,136.01762821763396,136.01762821763396,-205.4667472413486,0.0,101.11613190773228,0.0,0.0,370.0,949.1556278401385,32.34914849374517,-537.3988505736183,136.01762821763396,1000.0,0.0,663.853344943701,0.0,205.4667472413486,0.0,0.0,537.3988505736183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,854.3906660258766,-1.9458567325068117,0.0,0.0,-176.39343690669367,-500.0,655.9860320300224,0.0,0.0,-78.68283388133638,78.68283388133638,0.0,0.0,0.0,0.0,101.11613190773228,0.0,0.0,572.7322634665196,0.0,8.271677269850638,0.0,-168.12175963684302,0.0,0.0,0.0,0.0,1.9458567325068117,136.01762821763396,0.0,0.0,0.0,0.0,101.11613190773228,0.0,0.0,898.8838680922677,0.0,176.39343690669367,500.0,462.7225141838404,0.0,0.0,-6.631575441217759,-572.7322634665196,0.0,-663.853344943701,-655.9860320300224,92.69971992367618,0.0,0.0,205.4667472413486,554.3611820369217,0.0,-69.75770381191208,0.0,0.0,0.0,101.11613190773228,-101.11613190773228,-29.03983060283504,453.5456030808715,-29.03983060283504,-40.71787320907705,696.3060107126262,0.0,0.0,69.75770381191208,69.75770381191208,0.0,0.0,0.0,0.0,-774.9888445939625,0.0,0.0,0.0,0.0,0.0,774.9888445939625,0.8400000000000001,True,370,19.588046867215038,93.20540759753439,93.20540759753439,6.794592402465611
fluxes,0.0,0.0,-207.88779774697562,135.11710262468668,135.11710262468668,-207.88779774697562,0.0,100.30185383449647,0.0,0.0,380.0,950.6312637588932,32.26920825858764,-537.3064316677533,135.11710262468668,1000.0,0.0,664.577241430966,0.0,207.88779774697562,0.0,0.0,537.3064316677533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,855.2081154142444,-3.0698540967349714,0.0,0.0,-175.95753879242667,-500.0,656.7293699824776,0.0,0.0,-78.48839524736272,78.48839524736272,0.0,0.0,0.0,0.0,100.30185383449647,0.0,0.0,573.6813356081761,0.0,8.251236551720858,0.0,-167.7063022407058,0.0,0.0,0.0,0.0,3.0698540967349714,135.11710262468668,0.0,0.0,0.0,0.0,100.30185383449647,0.0,0.0,899.6981461655035,0.0,175.95753879242667,500.0,463.94343908319723,0.0,0.0,-6.615187693010466,-573.6813356081761,0.0,-664.577241430966,-656.7293699824776,92.47064318580874,0.0,0.0,207.88779774697562,555.3556522381243,0.0,-69.58532068881838,0.0,0.0,0.0,100.30185383449647,-100.30185383449647,-28.968068253734124,452.98921788807314,-28.968068253734124,-40.61725243508427,696.9497111559809,0.0,0.0,69.58532068881838,69.58532068881838,0.0,0.0,0.0,0.0,-775.4381064033437,0.0,0.0,0.0,0.0,0.0,775.4381064033437,0.8400000000000001,True,380,19.523077142340103,93.22794393318941,93.22794393318941,6.772056066810592
fluxes,0.0,0.0,-210.30884825260313,134.21657703173926,134.21657703173926,-210.30884825260313,0.0,99.48757576126052,0.0,0.0,390.0,952.1068996776484,32.18926802343011,-537.2140127618876,134.21657703173926,1000.0,0.0,665.3011379182304,0.0,210.30884825260313,0.0,0.0,537.2140127618876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,856.0255648026113,-4.193851460962307,0.0,0.0,-175.5216406781597,-500.0,657.472707934932,0.0,0.0,-78.29395661338906,78.29395661338906,0.0,0.0,0.0,0.0,99.48757576126052,0.0,0.0,574.6304077498326,0.0,8.23079583359108,0.0,-167.29084484456862,0.0,0.0,0.0,0.0,4.193851460962307,134.21657703173926,0.0,0.0,0.0,0.0,99.48757576126052,0.0,0.0,900.5124242387395,0.0,175.5216406781597,500.0,465.16436398255377,0.0,0.0,-6.598799944803172,-574.6304077498326,0.0,-665.3011379182304,-657.472707934932,92.2415664479413,0.0,0.0,210.30884825260313,556.3501224393266,0.0,-69.41293756572469,0.0,0.0,0.0,99.48757576126052,-99.48757576126052,-28.896305904633213,452.43283269527456,-28.896305904633213,-40.51663166109148,697.5934115993356,0.0,0.0,69.41293756572469,69.41293756572469,0.0,0.0,0.0,0.0,-775.8873682127246,0.0,0.0,0.0,0.0,0.0,775.8873682127246,0.8400000000000001,True,390,19.45821747771332,93.2504420917596,93.2504420917596,6.749557908240405
fluxes,0.0,0.0,-212.72989875823015,133.31605143879196,133.31605143879196,-212.72989875823015,0.0,98.67329768802466,0.0,0.0,400.0,953.5825355964032,32.10932778827259,-537.1215938560217,133.31605143879196,1000.0,0.0,666.0250344054948,0.0,212.72989875823015,0.0,0.0,537.1215938560217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,856.8430141909788,-5.317848825190993,0.0,0.0,-175.08574256389278,-500.0,658.2160458873874,0.0,0.0,-78.09951797941542,78.09951797941542,0.0,0.0,0.0,0.0,98.67329768802466,0.0,0.0,575.5794798914885,0.0,8.2103551154613,0.0,-166.87538744843147,0.0,0.0,0.0,0.0,5.317848825190993,133.31605143879196,0.0,0.0,0.0,0.0,98.67329768802466,0.0,0.0,901.3267023119754,0.0,175.08574256389278,500.0,466.38528888191,0.0,0.0,-6.58241219659588,-575.5794798914885,0.0,-666.0250344054948,-658.2160458873874,92.01248971007385,0.0,0.0,212.72989875823015,557.3445926405286,0.0,-69.24055444263101,0.0,0.0,0.0,98.67329768802466,-98.67329768802466,-28.824543555532305,451.87644750247586,-28.824543555532305,-40.41601088709871,698.2371120426899,0.0,0.0,69.24055444263101,69.24055444263101,0.0,0.0,0.0,0.0,-776.3366300221053,0.0,0.0,0.0,0.0,0.0,776.3366300221053,0.8400000000000001,True,400,19.39346759390439,93.27290217017229,93.27290217017229,6.727097829827713
