NAME,CCMB1-pilot2-083129
GROUP_TYPE,MultiCultivator-OD
GROUP_NAME,MC 201-group
GROUP_ID,group-003
START,"Aug 31, 2019 4:07:40 PM"
PLANNED_DURATION,10d 00:00:00
PLANNED_DURATION_SEC,864000
DURATION,8d 20:46:22
DURATION_SEC,765982
INOCULUM,100x dilution of OD600 0.5
MEDIUM,m9 gly 1/2 cm atc 100 nM
ORGANISM,CCMB1
GASSING,ambient air
TERMINATION,
TIME_FORMAT,HOURS
TIME_FROM_SEC,0
TIME_TO_SEC,765927
NOTES,

key                 ,time                ,value               ,
mc-airpump.airpump  ,18.333611           ,1                   
mc-airpump.airpump  ,18.415556           ,                    
mc-airpump.airpump  ,18.416944           ,1                   
mc-airpump.airpump  ,18.498889           ,                    
mc-airpump.airpump  ,18.500278           ,1                   
mc-airpump.airpump  ,18.582222           ,                    
mc-airpump.airpump  ,18.583611           ,1                   
mc-airpump.airpump  ,18.665556           ,                    
mc-airpump.airpump  ,18.666944           ,1                   
mc-airpump.airpump  ,18.748889           ,                    
mc-airpump.airpump  ,18.750278           ,1                   
mc-airpump.airpump  ,18.832222           ,                    
mc-airpump.airpump  ,18.833611           ,1                   
mc-airpump.airpump  ,18.915556           ,                    
mc-airpump.airpump  ,18.916944           ,1                   
mc-airpump.airpump  ,18.998889           ,                    
mc-airpump.airpump  ,19.000278           ,1                   
mc-airpump.airpump  ,19.082222           ,                    
mc-airpump.airpump  ,19.083611           ,1                   
mc-airpump.airpump  ,19.165556           ,                    
mc-airpump.airpump  ,19.166944           ,1                   
mc-airpump.airpump  ,19.248889           ,                    
mc-airpump.airpump  ,19.250278           ,1                   
mc-airpump.airpump  ,19.332222           ,                    
mc-airpump.airpump  ,19.333611           ,1                   
mc-airpump.airpump  ,19.415556           ,                    
mc-airpump.airpump  ,19.416944           ,1                   
mc-airpump.airpump  ,19.498889           ,                    
mc-airpump.airpump  ,19.500278           ,1                   
mc-airpump.airpump  ,19.582222           ,                    
mc-airpump.airpump  ,19.583611           ,1                   
mc-airpump.airpump  ,19.665556           ,                    
mc-airpump.airpump  ,19.666944           ,1                   
mc-airpump.airpump  ,19.748889           ,                    
mc-airpump.airpump  ,19.750278           ,1                   
mc-airpump.airpump  ,19.832222           ,                    
mc-airpump.airpump  ,19.833611           ,1                   
mc-airpump.airpump  ,19.915556           ,                    
mc-airpump.airpump  ,19.916944           ,1                   
mc-airpump.airpump  ,19.998889           ,                    
mc-airpump.airpump  ,20.000278           ,1                   
mc-airpump.airpump  ,20.082222           ,                    
mc-airpump.airpump  ,20.083611           ,1                   
mc-airpump.airpump  ,20.165556           ,                    
mc-airpump.airpump  ,20.166944           ,1                   
mc-airpump.airpump  ,20.248889           ,                    
mc-airpump.airpump  ,20.250278           ,1                   
mc-airpump.airpump  ,20.332222           ,                    
mc-airpump.airpump  ,20.333611           ,1                   
mc-airpump.airpump  ,20.415556           ,                    
mc-airpump.airpump  ,20.417222           ,1                   
mc-airpump.airpump  ,20.498889           ,                    
mc-airpump.airpump  ,20.500278           ,1                   
mc-airpump.airpump  ,20.5825             ,                    
mc-airpump.airpump  ,20.583611           ,1                   
mc-airpump.airpump  ,20.665556           ,                    
